"Pseudonym";"meal";"choice_1";"choice_2";"choice_3";"choice_4";"choice_5";"choice_6";"choice_7";"choice_8";"choice_9";"choice_10";"satis_1";"satis_2";"satis_3";"ing_1";"ing_2";"ing_3";"ing_4";"att_1";"att_2";"att_3";"att_4";"att_5";"att_6";"att_7";"att_8";"att_9";"att_10";"att_11";"diet";"allerg";"relig";"meds";"tho_1";"tho_2";"tho_3";"tho_4";"tho_5";"tra_1";"tra_2";"tra_3";"tra_4";"tra_5";"meat";"milk";"veget";"veg";"pensum";"cant";"home";"other";"gender";"member";"fill";"age_groups";"mensa";"sumNA";"perNA";"Verpflegungstyp";"date";"place";"intervention";"label_content";"meal_name";"choice_add_d";"choice_add_v";"code_choice";"Bemerkungen_d";"Bemerkungen_v";"code_zu_Bemerkungen"
"2017_HS_W_0158";"World";4;4;2;3;2;3;"2";"1";"3";3;3;"3";"2";"3";"3";"3";"-99";3;3;"2";"1";"3";1;"1";4;"3";"-99";4;"0";"0";"0";"0";"4";"3";1;"3";4;3;3;"2";"2";"3";"5";"6";"3";"1";"5";"4";"1";"1";"Mann";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0159";"World";4;3;1;4;3;4;"4";"1";"3";2;4;"4";"1";"4";"1";"1";"4";4;3;"3";"4";"4";3;"2";3;"3";"4";1;"0";"0";"0";"0";"4";"4";3;"3";2;4;4;"3";"3";"3";"4";"6";"4";"3";"4";"4";"2";"2";"Frau";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0161";"World";4;4;3;4;NA;4;"1";"2";"1";1;3;"4";"1";"2";"2";"2";"-99";2;2;"2";"3";"3";2;"1";3;"3";"-99";1;"0";"0";"0";"0";"4";"4";4;"4";1;4;4;"4";"4";"4";"4";"5";"3";"2";"4";"4";"2";"1";"Mann";NA;"1";"26- bis 34-jaehrig";"1";2;3,84615384615385;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0162";"World";3;3;1;4;1;3;"2";"1";"3";3;3;"4";"1";"2";"1";"1";"3";2;4;"2";"3";"3";1;"1";4;"4";"3";4;"0";"0";"0";"0";"4";"3";2;"4";4;3;3;"3";"3";"3";"5";"6";"3";"2";"4";"4";"1";"1";"Frau";"Mitarbeiter/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0163";"World";3;2;2;4;3;2;"2";"2";"3";3;3;"4";"1";"2";"2";"1";"2";2;3;"2";"2";"2";2;"2";3;"3";"2";3;"0";"0";"0";"0";"3";"3";2;"2";3;4;3;"3";"4";"3";"5";"6";"3";"1";"5";"5";"1";"1";"Mann";"Mitarbeiter/in";"0";"50- bis 64-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0164";"World";3;3;2;3;2;2;"2";"2";"2";2;3;"3";"2";"2";"2";"1";"2";3;4;"3";"3";"3";2;"1";3;"4";"3";2;"0";"0";"0";"0";"3";"3";2;"4";2;3;3;"3";"4";"4";"5";"6";"3";"1";"5";"5";"1";"1";"Frau";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";2;3,84615384615385;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";1;"Ich heute vegetarisch essen wollte, das es am Abend Fleisch geben wird.";"Ausschlussverfahren, vegi";0;NA;NA
"2017_HS_W_0165";"World";4;3;4;4;4;3;"1";"2";"1";2;3;"4";"1";"2";"2";"2";"2";3;4;"2";"2";"2";1;"1";4;"3";"2";3;"0";"0";"0";"0";"3";"3";2;"3";3;3;3;"2";"2";"3";"4";"5";"3";"2";"3";"4";"1";"2";"Mann";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0166";"World";4;4;1;3;2;3;"2";"2";"1";3;4;"4";"1";"2";"1";"1";"3";3;4;"3";"3";"-99";3;"1";-99;"-99";"-99";2;"0";"0";"0";"0";"4";"4";3;"4";3;3;4;"4";"4";"4";"3";"6";"3";"2";"4";"3";"2";"4";"Frau";"Andere";"0";"35- bis 49-jaehrig";"1";0;0;"Einkaeufer";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;1;"Vegi-Men¸Ås sollten ansprechend sein, eine Auswahl von Vegi-Men¸Ås hilft, ein passendes Men¸Å zu finden.";"vegi"
"2017_HS_W_0171";"World";3;3;3;4;2;4;"1";"1";"1";3;3;"4";"1";"2";"2";"2";"3";3;3;"2";"2";"3";1;"1";3;"3";"3";4;"0";"0";"0";"0";"3";"3";3;"3";3;4;3;"3";"3";"3";"5";"5";"1";"2";"5";"4";"2";"2";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0172";"World";3;3;1;2;1;4;"2";"2";"2";3;3;"3";"2";"4";"2";"2";"4";3;3;"3";"3";"3";2;"2";3;"3";"3";3;"0";"0";"0";"0";"4";"4";4;"4";4;4;4;"4";"4";"4";"5";"6";"2";"2";"5";"3";"4";"1";"Frau";"Student/in";"1";"17- bis 25-jaehrig";"1";0;0;"Selbstverpfleger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0173";"World";2;2;2;3;2;2;"2";"2";"1";1;4;"1";"4";"1";"1";"1";"4";3;3;"3";"4";"4";1;"1";4;"4";"4";4;"1";"0";"0";"1";"4";"4";4;"4";4;4;4;"4";"2";"4";"3";"1";"4";"1";"5";"2";"4";"3";"Mann";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Selbstverpfleger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0174";"World";2;2;3;2;1;4;"1";"1";"1";3;1;"1";"4";"1";"1";"1";"4";4;3;"3";"4";"4";2;"2";4;"4";"4";4;"0";"0";"0";"0";"4";"4";4;"4";4;4;4;"4";"4";"4";"3";"6";"5";"2";"1";"3";"4";"1";"Frau";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Selbstverpfleger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0175";"World";3;3;2;3;3;3;"3";"3";"2";3;3;"3";"1";"3";"3";"3";"3";3;3;"2";NA;"2";1;"1";2;"3";"2";3;"0";"0";"0";"0";"3";"2";3;"3";3;3;2;"2";"3";"3";"4";"3";"3";"2";"3";"3";"2";"3";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";1;1,92307692307692;"Abwechsler";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;1;"Ja zum Umweltschutz, nein zum Klimaschwindel.";NA
"2017_HS_W_0176";"World";2;2;3;1;1;3;"2";"1";"1";4;2;"2";"3";"3";"1";"1";"3";3;4;"3";"1";"1";1;"1";3;"3";"1";4;"0";"0";"0";"0";"4";"3";2;"4";3;4;3;"3";"2";"3";"6";"7";"3";"3";"5";"4";"1";"1";"Mann";"Student/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";1;"hat Men¸Åsalat dabei";"Ausschlussverfahren";0;NA;NA
"2017_HS_W_0177";"World";2;3;3;3;2;4;"1";"1";"1";4;4;"3";"1";"2";"2";"-99";"-99";2;3;"2";"-99";"-99";1;"1";-99;"-99";"-99";1;"0";"0";"0";"0";"3";"2";3;"3";3;3;2;"2";"3";"3";"5";"6";NA;"1";"4";"3";"3";"1";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";2;3,84615384615385;"Abwechsler";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;1;"Tolles Fragebogenverteil-Personal --> sehr aufmerksam und zuvorkommend. Essen von Raphael Bameri sah besser aus.";"Lob"
"2017_HS_W_0186";"World";2;3;1;3;1;3;"1";"1";"4";3;3;"2";"3";"3";"4";"-99";"-99";3;4;"2";"1";"3";-99;"1";3;"-99";"1";4;"0";"0";"0";"0";"4";"3";2;"2";3;4;3;"4";"3";"4";"5";"5";"2";"2";"3";"3";"2";"2";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0187";"World";3;4;4;4;3;4;"1";"1";"4";4;4;"4";"2";"4";"4";"1";"2";4;4;"2";"1";"1";1;"1";3;"1";"1";4;"0";"0";"0";"0";"1";"1";2;"2";4;3;2;"2";"3";"3";"6";"6";"1";"1";"5";"5";"1";"1";"Mann";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;1;"Fr¸Åher war alles besser. Weniger Anstehen und man hatte einen Sitzplatz.";"Wartezeit"
"2017_HS_W_0188";"World";4;4;4;4;3;3;"2";"2";"3";3;4;"4";"1";"4";"3";"2";"1";4;4;"2";"2";"2";1;"1";3;"3";"3";3;"0";"0";"0";"0";"3";"2";2;"2";3;3;2;"2";"2";"2";"6";"6";"1";"1";"5";"4";"1";"1";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0189";"World";2;3;2;4;1;3;"3";"4";"4";4;2;"2";"4";"2";"4";NA;"1";2;4;"2";"-99";"2";1;"1";2;"1";"1";4;"0";"0";"0";"0";"3";"1";1;"1";4;4;3;"2";"3";"1";"7";"6";"2";"1";"5";"5";"1";"1";"Mann";"Student/in";"0";"17- bis 25-jaehrig";"1";1;1,92307692307692;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0190";"World";4;3;3;4;1;4;"1";"3";"1";1;4;"4";"1";"4";"4";"-99";"3";1;4;"1";"3";"3";1;"1";3;"3";"3";4;"0";"0";"0";"0";"3";"3";3;"3";4;3;3;"3";"3";"3";"6";"7";"1";"1";"5";"5";"2";"1";"Mann";"Student/in";"1";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;1;"Meine ƒusserungen zum Salzeinsatz wurden noch nicht weitergeleitet. ";"Salz"
"2017_HS_W_0191";"World";2;4;3;3;2;4;"1";"2";"1";4;2;"3";"2";"4";"4";"2";"4";3;4;"3";"1";"3";1;"1";3;"1";"2";4;"1";"0";"0";"0";"4";"2";2;"3";4;4;3;"1";"3";"4";"6";"6";"1";"1";"4";"4";"2";"2";"Mann";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";1;"Es hatte Fleisch drin";"mˆchte Fleisch";1;"Ich finde, dass sich das Essen in der Mensa im Verlauf meines Studiums eher verschlechtert hat. Mittlerweile stehen oft nur vegetarische/ vegane Men¸Ås zur Auswahl und ich mich ausgewogen ern‰hren will, habeich keine grossartige Auswahl betreffend Geschmack usw. Ich w‰hle das Men¸Ås fast ausschliesslich aufgrund des Fleisches aus. Zudem werden oft CHF 12.- verlangt, f¸År Men¸Ås, wo ich nicht sehe, warum es so teuer ist. Im Reidbach kann meines Erachtens nach, eine andere Auswahl an Essen zur VerfÅgung gestellt werden als im Gr¸ental. So kˆnnen die Leute, welche auf ÷kologie, Nachhaltigkeit, soziale Gerechtigkeit etc. (mehrheitlich Umweltingenieure) achten, das Essen im Gr¸ental kaufen. Alle anderen, die lieber einheimisches ""normales"" Essen zu sich nehmen wollen oder auch nicht bereits nach 2h wieder Hunger haben wollen, kˆnnen dann ihr Men¸Å im Reidbach essen. Von mir aus mÅ¸ssten es nicht so viele Men¸Ås sein, sondern eher auf die Zielgruppen in den beiden Campi verteilt, was logistisch sicher Mˆglich w‰re.";"mˆchte Fleisch, Finanzen"
"2017_HS_W_0192";"World";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"3";"1";"1";"1";"1";"3";3;4;"1";"3";"3";1;"1";NA;"3";"3";3;"0";"0";"0";"0";"4";"3";2;"1";1;4;4;"4";"4";"4";"4";"4";"3";"3";"5";"4";"2";"1";"Mann";"Mitarbeiter/in";"0";"35- bis 49-jaehrig";"1";11;21,1538461538462;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";1;"Ich eigentlich die Schpfnudeln wollte, die aber nicht korrekt angeschrieben waren";"Ausschlussverfahren";0;NA;NA
"2017_HS_W_0194";"World";3;4;2;4;1;3;"3";"2";"3";3;4;"4";"1";"3";"3";"2";"3";3;4;"2";"2";"3";1;"1";3;"2";"-99";2;"0";"0";"0";"0";"3";"2";2;"2";2;3;2;"2";"3";"3";"6";"6";"3";"1";"5";"5";"1";"1";"Mann";"Mitarbeiter/in";"1";"35- bis 49-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Reidbach";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0201";"World";1;1;1;1;1;4;"1";"1";"1";1;3;"3";"3";"2";"3";"1";"4";2;3;"1";"1";"2";1;"1";3;"2";"3";3;"0";"0";"0";"0";"3";"2";2;"3";3;2;2;"3";"3";"4";"6";"6";"3";"1";"1";"3";"1";"1";"Frau";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0202";"World";4;3;3;4;2;3;"2";"4";"2";3;4;"4";"1";"3";"2";"2";"4";3;4;"2";"4";"4";1;"1";4;"4";"4";4;"0";"0";"0";"0";"3";"4";4;"4";4;3;4;"4";"4";"4";"5";"6";"2";"1";"3";"3";"2";"1";"Mann";"Student/in";"1";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0203";"World";3;2;3;2;2;1;"1";"1";"1";3;3;"4";"1";"2";"2";"2";"4";3;4;"1";"3";"4";2;"2";4;"4";"4";4;"0";"0";"0";"0";"4";"3";4;"4";4;4;3;"4";"4";"4";"4";"3";"2";"1";"2";"3";"3";"1";"Mann";"Student/in";"1";"26- bis 34-jaehrig";"1";0;0;"Abwechsler";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;1;"Portionen viel zu klein! (M‰nnlich, sportliche Statur)";"Portionen"
"2017_HS_W_0204";"World";4;4;3;3;2;2;"1";"1";"1";4;4;"4";"1";"2";"1";"1";"3";4;3;"3";"4";"4";3;"2";3;"3";"3";3;"0";"0";"0";"0";"4";"4";3;"3";3;4;3;"3";"3";"4";"4";"5";"5";"2";"2";"3";"1";"1";"Mann";"Student/in";"1";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0205";"World";4;2;2;4;2;2;"3";"1";"2";4;4;"4";"1";"2";"2";"2";"3";3;4;"4";"4";"2";-99;"-99";3;"3";"3";3;"0";"0";"0";"0";"4";"4";4;"4";4;4;4;"4";"4";"4";"3";"6";"3";"4";"4";"3";"4";"1";"Mann";"Student/in";"1";"26- bis 34-jaehrig";"1";0;0;"Selbstverpfleger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0207";"World";3;4;2;3;2;2;"2";"2";"3";3;3;"4";"1";"3";"3";"-99";"2";3;4;"2";"2";"3";1;"1";4;"3";"3";3;"0";"0";"0";"0";"2";"3";2;"4";3;3;3;"3";"3";"4";"5";"4";"1";"1";"4";"4";"1";"1";"Frau";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0208";"World";3;3;3;3;2;2;"2";"2";"3";3;3;"3";"1";"1";"1";"1";"4";2;4;"2";"3";"3";2;"2";3;"3";"3";3;"0";"0";"0";"0";"3";"3";4;"4";3;3;4;"3";"4";"4";"4";"6";"4";"3";"4";"4";"2";"1";"Frau";"Student/in";"0";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0209";NA;4;4;1;4;1;1;"4";"4";"4";2;2;"2";"4";"2";"2";"2";"3";3;3;"1";NA;"1";3;"3";3;"3";"3";3;"0";"0";"1";"0";"3";"2";1;"3";3;3;4;"3";"3";"3";"3";"6";"3";"1";"2";"2";"5";"1";"Frau";"Student/in";"0";"26- bis 34-jaehrig";"1";2;3,84615384615385;"Selbstverpfleger";2017-11-06;"Gr¸ental";1;NA;NA;0;NA;NA;0;NA;NA
"2017_HS_W_0210";NA;4;4;4;4;2;3;"2";"2";"4";4;4;"3";"1";"3";"2";"1";"4";3;3;"2";"3";"4";2;"1";4;"3";"4";3;"0";"0";"0";"0";"4";"4";4;"4";3;4;4;"4";"4";"4";"5";"6";"3";"2";"2";"3";"1";"1";"Frau";"Student/in";"0";"26- bis 34-jaehrig";"1";1;1,92307692307692;"Mensagaenger";2017-11-06;"Gr¸ental";1;NA;NA;0;NA;NA;0;NA;NA
"2017_HS_W_0211";"World";4;2;3;3;3;4;"2";"2";"2";3;4;"4";"1";"3";"4";"2";"3";3;3;"3";"2";"4";1;"1";3;"3";"3";3;"0";"0";"0";"0";"3";"2";3;"2";3;3;2;"3";"3";"3";"6";"5";"1";"1";"5";"5";"1";"1";NA;"Mitarbeiter/in";"1";"50- bis 64-jaehrig";"1";1;1,92307692307692;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0212";"World";3;3;4;4;3;2;"1";"1";"1";3;3;"3";"1";"2";"3";"1";"1";2;3;"1";"1";"1";1;"1";2;"2";"1";3;"0";"0";"0";"0";"3";"2";2;"2";3;3;2;"2";"3";"3";"5";"5";"2";"1";"5";"4";"3";"1";"Mann";"Mitarbeiter/in";"0";"35- bis 49-jaehrig";"1";0;0;"Mensagaenger";2017-11-06;"Gr¸ental";1;"Fleisch/Fisch";"Bauern Nudeln";0;NA;NA;0;NA;NA
"2017_HS_W_0216";"World";3;4;4;4;2;3;"1";"2";"4";1;2;"2";"2";"1";"1";"1";"4";2;3;"2";"4";"4";1;"1";4;"4";"-99";1;"0";"0";"0";"0";"3";"4";4;"4";1;4;4;"4";"4";"4";"3";"5";"5";"3";"4";"4";"3";"1";"Frau";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-08;"Gr¸ental";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";0;NA;NA;0;NA;NA
"2017_HS_W_0217";"World";4;1;2;3;1;3;"1";"1";"1";3;3;"3";"1";"1";"1";"1";"-99";1;3;"2";"3";"3";4;"1";4;"2";"-99";1;"0";"0";"0";"0";"3";"3";2;"3";3;4;4;"3";"4";"4";"3";"4";"5";"3";"4";"4";"2";"1";"Mann";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-08;"Gr¸ental";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";0;NA;NA;0;NA;NA
"2017_HS_W_0218";"World";4;4;4;4;4;1;"1";"2";"1";4;4;"4";"1";"1";"1";"1";"1";4;4;"1";"-99";"-99";4;"-99";-99;NA;"4";NA;"0";"1";"0";"0";"4";"4";4;"4";4;3;4;"4";"4";"4";"2";"3";"5";"2";"3";"3";"1";"2";"Frau";"Student/in";"1";"35- bis 49-jaehrig";"1";2;3,84615384615385;"Mensagaenger";2017-11-08;"Gr¸ental";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";0;NA;NA;0;NA;NA
"2017_HS_W_0219";"World";3;4;3;1;3;2;"1";"3";"4";4;4;"4";"1";"3";"1";"1";"4";3;2;"4";"3";"3";4;"2";3;"3";"3";2;"0";"0";"0";"0";"4";"4";2;"4";2;4;4;"3";"2";"4";"2";"5";"5";"3";"4";"4";"3";"1";"Frau";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-08;"Gr¸ental";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";1;"Vegetarisches Gericht";"vegi";1;"Bei H‰ufigkeiten fehlt die Option zwischen 1-2x Monat und nie. ""Seltener/ mehrmals pro Jahr"" mÅ¸sste erg‰nzt werden.";"Kritik am Fragebogen"
"2017_HS_W_0231";"World";4;3;1;4;1;2;"1";"1";"1";1;3;"3";"2";"2";"1";"1";"4";3;3;"1";"3";"3";2;"1";4;"4";"-99";3;"0";"0";"0";"0";"3";"3";3;"3";3;4;3;"4";"4";"4";"3";"3";"3";"3";"3";"3";"2";"1";"Mann";"Student/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0232";"World";3;3;3;3;1;4;"1";"1";"2";4;4;"4";"2";"4";"1";"1";"4";4;4;"4";"4";"4";4;"4";4;"4";"4";4;"0";"0";"0";"0";"4";"4";4;"4";4;4;4;"4";"4";"4";"5";"6";"4";"2";"5";"5";"1";"1";"Mann";"Student/in";"1";"35- bis 49-jaehrig";"1";1;1,92307692307692;"Mensagaenger";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0234";"World";2;3;4;3;3;3;"2";"4";"2";4;3;"3";"1";"4";"3";"3";"4";3;3;"1";"2";"3";1;"1";4;"4";"3";4;"0";"0";"0";"0";"3";"3";3;"2";3;3;3;"2";"3";"3";"6";"6";"3";NA;"3";"3";"1";"3";"Frau";"Student/in";"0";"35- bis 49-jaehrig";"1";1;1,92307692307692;"Abwechsler";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0235";NA;4;1;1;4;2;3;"2";"1";"1";1;3;"3";"1";"4";"4";"-99";"4";4;3;"3";"2";"3";1;"1";3;"3";"3";1;"1";"0";"0";"0";"4";"3";2;"3";2;4;3;"2";"3";"4";"6";"6";"3";"3";"2";"3";"1";"1";"Frau";"Mitarbeiter/in";"0";"50- bis 64-jaehrig";"1";1;1,92307692307692;"Mensagaenger";2017-11-14;"Gr¸ental";1;NA;NA;0;NA;NA;0;NA;NA
"2017_HS_W_0237";"World";3;2;1;3;1;4;"1";"1";"1";3;2;"2";"4";"2";"1";"1";"3";3;4;"2";"2";"2";1;"1";4;"3";"4";3;"0";"0";"0";"0";"4";"4";3;"4";4;3;3;"3";"3";"4";"3";"6";"5";"2";"4";"4";"2";"1";"Mann";"Student/in";"0";"26- bis 34-jaehrig";"1";0;0;"Mensagaenger";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0238";"World";3;4;1;4;1;1;"3";"4";"1";4;4;"4";"1";"3";"3";"1";"3";3;4;"2";"2";"3";1;"1";3;"4";"3";4;"0";"1";"0";"0";"4";"3";3;"3";3;3;3;"3";"3";"3";"4";"5";"3";"2";"2";"3";"3";"2";"Mann";"Student/in";"0";"26- bis 34-jaehrig";"1";0;0;"Abwechsler";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0241";"World";3;3;3;4;2;3;"1";"1";"3";4;4;"4";"1";"4";"2";"1";"4";4;4;"3";"3";"3";2;"2";4;"3";"4";3;"0";"0";"0";"0";"4";"2";2;"3";2;4;2;"3";"3";"4";"5";"5";"3";"3";"2";"3";"3";"1";"Mann";"Student/in";"0";"26- bis 34-jaehrig";"1";0;0;"Abwechsler";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0242";"World";3;2;1;2;1;4;"1";"1";"1";3;3;"3";"1";"1";"1";"1";"-99";1;NA;"2";"3";"-99";2;"2";3;"3";"-99";3;"0";"0";"0";"0";"1";"4";3;"3";2;1;4;"4";"4";"4";"3";"6";"5";"1";"3";"3";"3";"1";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";1;1,92307692307692;"Abwechsler";2017-11-14;"Gr¸ental";1;"Fleisch/Fisch";"Spanischer Schweins-Pfefferbraten";0;NA;NA;0;NA;NA
"2017_HS_W_0248";"World";1;1;1;1;1;1;"2";"4";"1";1;3;"2";"4";"3";"1";"1";"1";1;3;"3";"2";"2";3;"1";2;"3";"2";3;"0";"0";"0";"0";"4";"3";3;"3";3;4;3;"4";"2";"3";"2";"6";"5";"3";"0";"3";"4";"1";"Mann";"Mitarbeiter/in";"0";"26- bis 34-jaehrig";"1";0;0;"Selbstverpfleger";2017-11-08;"Reidbach";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";0;NA;NA;0;NA;NA
"2017_HS_W_0261";"World";3;2;1;1;1;3;"1";"1";"1";2;3;"3";"2";"2";"3";"1";"3";3;4;"2";"2";"2";1;"1";3;"3";"2";4;"0";"0";"0";"0";"4";"3";2;"2";4;3;3;"3";"2";"3";"4";"5";"3";"1";"5";"5";"2";"1";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";0;0;"Mensagaenger";2017-11-08;"Reidbach";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";0;NA;NA;0;NA;NA
"2017_HS_W_0262";"World";3;4;2;4;1;3;"1";"1";"4";3;4;"3";"1";"1";"1";"1";"3";2;4;"2";"1";"1";4;"1";2;"1";"4";4;"0";"0";"0";"0";"2";"2";4;"4";4;1;1;"4";"4";"4";"1";"4";"6";"3";"5";"4";"4";"1";"Mann";"Student/in";"1";"17- bis 25-jaehrig";"1";0;0;"Abwechsler";2017-11-08;"Reidbach";1;"vegetarisch";"Sp‰tzli-Gem¸sepfanne";0;NA;NA;0;NA;NA
